Match ID	taxonomy	annotation ID	ype	distance	relation	product
CP004592.2/448852-448790(-)	1294322	exon-gnl|McCuskerlabDuke|mrna.H770_YJM693B00225-1	exon	1028	near	['Lys2p']
CP004592.2/448852-448790(-)	1294322	cds-AJP91208.1	CDS	1028	near	['Lys2p']
CP004592.2/448852-448790(-)	1294322	gene-H770_YJM693B00226	gene	0	inside s563	None
CP004592.2/448852-448790(-)	1294322	rna-gnl|McCuskerlabDuke|mrna.H770_YJM693B00226	mRNA	0	inside s563	['Tkl2p']
CP004592.2/448852-448790(-)	1294322	exon-gnl|McCuskerlabDuke|mrna.H770_YJM693B00226-1	exon	0	inside s563	['Tkl2p']
CP004592.2/448852-448790(-)	1294322	cds-AJP91209.1	CDS	0	inside s563	['Tkl2p']

CP004602.2/449781-449719(-)	1294332	gene-H780_YJM996B00225	gene	1029	near	None
CP004602.2/449781-449719(-)	1294332	rna-gnl|McCuskerlabDuke|mrna.H780_YJM996B00225	mRNA	1029	near	['Lys2p']
CP004602.2/449781-449719(-)	1294332	exon-gnl|McCuskerlabDuke|mrna.H780_YJM996B00225-1	exon	1029	near	['Lys2p']
CP004602.2/449781-449719(-)	1294332	cds-AJP94710.1	CDS	1029	near	['Lys2p']
CP004602.2/449781-449719(-)	1294332	gene-H780_YJM996B00226	gene	0	inside s563	None
CP004602.2/449781-449719(-)	1294332	rna-gnl|McCuskerlabDuke|mrna.H780_YJM996B00226	mRNA	0	inside s563	['Tkl2p']
CP004602.2/449781-449719(-)	1294332	exon-gnl|McCuskerlabDuke|mrna.H780_YJM996B00226-1	exon	0	inside s563	['Tkl2p']
CP004602.2/449781-449719(-)	1294332	cds-AJP94711.1	CDS	0	inside s563	['Tkl2p']

CP004612.2/450996-450934(-)	1294340	gene-H788_YJM1248B00227	gene	1029	near	None
CP004612.2/450996-450934(-)	1294340	rna-gnl|McCuskerlabDuke|mrna.H788_YJM1248B00227	mRNA	1029	near	['Lys2p']
CP004612.2/450996-450934(-)	1294340	exon-gnl|McCuskerlabDuke|mrna.H788_YJM1248B00227-1	exon	1029	near	['Lys2p']
CP004612.2/450996-450934(-)	1294340	cds-AJP98569.1	CDS	1029	near	['Lys2p']
CP004612.2/450996-450934(-)	1294340	gene-H788_YJM1248B00228	gene	0	inside s563	None
CP004612.2/450996-450934(-)	1294340	rna-gnl|McCuskerlabDuke|mrna.H788_YJM1248B00228	mRNA	0	inside s563	['Tkl2p']
CP004612.2/450996-450934(-)	1294340	exon-gnl|McCuskerlabDuke|mrna.H788_YJM1248B00228-1	exon	0	inside s563	['Tkl2p']
CP004612.2/450996-450934(-)	1294340	cds-AJP98570.1	CDS	0	inside s563	['Tkl2p']

CP004622.2/451200-451138(-)	468558	gene-H755_YJM326B00225	gene	1029	near	None
CP004622.2/451200-451138(-)	468558	rna-gnl|McCuskerlabDuke|mrna.H755_YJM326B00225	mRNA	1029	near	['Lys2p']
CP004622.2/451200-451138(-)	468558	exon-gnl|McCuskerlabDuke|mrna.H755_YJM326B00225-1	exon	1029	near	['Lys2p']
CP004622.2/451200-451138(-)	468558	cds-AJQ02432.1	CDS	1029	near	['Lys2p']
CP004622.2/451200-451138(-)	468558	gene-H755_YJM326B00226	gene	0	inside s563	None
CP004622.2/451200-451138(-)	468558	rna-gnl|McCuskerlabDuke|mrna.H755_YJM326B00226	mRNA	0	inside s563	['Tkl2p']
CP004622.2/451200-451138(-)	468558	exon-gnl|McCuskerlabDuke|mrna.H755_YJM326B00226-1	exon	0	inside s563	['Tkl2p']
CP004622.2/451200-451138(-)	468558	cds-AJQ02433.1	CDS	0	inside s563	['Tkl2p']

CP004632.2/451618-451556(-)	1294317	gene-H765_YJM627B00226	gene	1029	near	None
CP004632.2/451618-451556(-)	1294317	rna-gnl|McCuskerlabDuke|mrna.H765_YJM627B00226	mRNA	1029	near	['Lys2p']
CP004632.2/451618-451556(-)	1294317	exon-gnl|McCuskerlabDuke|mrna.H765_YJM627B00226-1	exon	1029	near	['Lys2p']
CP004632.2/451618-451556(-)	1294317	cds-AJQ06235.1	CDS	1029	near	['Lys2p']
CP004632.2/451618-451556(-)	1294317	gene-H765_YJM627B00227	gene	0	inside s563	None
CP004632.2/451618-451556(-)	1294317	rna-gnl|McCuskerlabDuke|mrna.H765_YJM627B00227	mRNA	0	inside s563	['Tkl2p']
CP004632.2/451618-451556(-)	1294317	exon-gnl|McCuskerlabDuke|mrna.H765_YJM627B00227-1	exon	0	inside s563	['Tkl2p']
CP004632.2/451618-451556(-)	1294317	cds-AJQ06236.1	CDS	0	inside s563	['Tkl2p']

CP004642.2/451221-451159(-)	1294347	gene-H795_YJM1326B00227	gene	1027	near	None
CP004642.2/451221-451159(-)	1294347	rna-gnl|McCuskerlabDuke|mrna.H795_YJM1326B00227	mRNA	1027	near	['Lys2p']
CP004642.2/451221-451159(-)	1294347	exon-gnl|McCuskerlabDuke|mrna.H795_YJM1326B00227-1	exon	1027	near	['Lys2p']
CP004642.2/451221-451159(-)	1294347	cds-AJQ10072.1	CDS	1027	near	['Lys2p']
CP004642.2/451221-451159(-)	1294347	gene-H795_YJM1326B00228	gene	0	inside s563	None
CP004642.2/451221-451159(-)	1294347	rna-gnl|McCuskerlabDuke|mrna.H795_YJM1326B00228	mRNA	0	inside s563	['Tkl2p']
CP004642.2/451221-451159(-)	1294347	exon-gnl|McCuskerlabDuke|mrna.H795_YJM1326B00228-1	exon	0	inside s563	['Tkl2p']
CP004642.2/451221-451159(-)	1294347	cds-AJQ10073.1	CDS	0	inside s563	['Tkl2p']

CP004652.2/452133-452071(-)	1294357	gene-H805_YJM1385B00227	gene	1029	near	None
CP004652.2/452133-452071(-)	1294357	rna-gnl|McCuskerlabDuke|mrna.H805_YJM1385B00227	mRNA	1029	near	['Lys2p']
CP004652.2/452133-452071(-)	1294357	exon-gnl|McCuskerlabDuke|mrna.H805_YJM1385B00227-1	exon	1029	near	['Lys2p']
CP004652.2/452133-452071(-)	1294357	cds-AJQ13888.1	CDS	1029	near	['Lys2p']
CP004652.2/452133-452071(-)	1294357	gene-H805_YJM1385B00228	gene	0	inside s563	None
CP004652.2/452133-452071(-)	1294357	rna-gnl|McCuskerlabDuke|mrna.H805_YJM1385B00228	mRNA	0	inside s563	['Tkl2p']
CP004652.2/452133-452071(-)	1294357	exon-gnl|McCuskerlabDuke|mrna.H805_YJM1385B00228-1	exon	0	inside s563	['Tkl2p']
CP004652.2/452133-452071(-)	1294357	cds-AJQ13889.1	CDS	0	inside s563	['Tkl2p']

CP004573.2/450098-450036(-)	1294370	gene-H818_YJM1433B00218	gene	1028	near	None
CP004573.2/450098-450036(-)	1294370	rna-gnl|McCuskerlabDuke|mrna.H818_YJM1433B00218	mRNA	1028	near	['Lys2p']
CP004573.2/450098-450036(-)	1294370	exon-gnl|McCuskerlabDuke|mrna.H818_YJM1433B00218-1	exon	1028	near	['Lys2p']
CP004573.2/450098-450036(-)	1294370	cds-AJP84020.1	CDS	1028	near	['Lys2p']
CP004573.2/450098-450036(-)	1294370	gene-H818_YJM1433B00219	gene	0	inside s563	None
CP004573.2/450098-450036(-)	1294370	rna-gnl|McCuskerlabDuke|mrna.H818_YJM1433B00219	mRNA	0	inside s563	['Tkl2p']
CP004573.2/450098-450036(-)	1294370	exon-gnl|McCuskerlabDuke|mrna.H818_YJM1433B00219-1	exon	0	inside s563	['Tkl2p']
CP004573.2/450098-450036(-)	1294370	cds-AJP84021.1	CDS	0	inside s563	['Tkl2p']

CP004583.2/447286-447224(-)	1294380	gene-H828_YJM1478B00200	gene	1027	near	None
CP004583.2/447286-447224(-)	1294380	rna-gnl|McCuskerlabDuke|mrna.H828_YJM1478B00200	mRNA	1027	near	['Lys2p']
CP004583.2/447286-447224(-)	1294380	exon-gnl|McCuskerlabDuke|mrna.H828_YJM1478B00200-1	exon	1027	near	['Lys2p']
CP004583.2/447286-447224(-)	1294380	cds-AJP87823.1	CDS	1027	near	['Lys2p']
CP004583.2/447286-447224(-)	1294380	gene-H828_YJM1478B00201	gene	0	inside s563	None
CP004583.2/447286-447224(-)	1294380	rna-gnl|McCuskerlabDuke|mrna.H828_YJM1478B00201	mRNA	0	inside s563	['Tkl2p']
CP004583.2/447286-447224(-)	1294380	exon-gnl|McCuskerlabDuke|mrna.H828_YJM1478B00201-1	exon	0	inside s563	['Tkl2p']
CP004583.2/447286-447224(-)	1294380	cds-AJP87824.1	CDS	0	inside s563	['Tkl2p']

CP004593.2/450859-450797(-)	1294323	gene-H771_YJM969B00224	gene	1027	near	None
CP004593.2/450859-450797(-)	1294323	rna-gnl|McCuskerlabDuke|mrna.H771_YJM969B00224	mRNA	1027	near	['Lys2p']
CP004593.2/450859-450797(-)	1294323	exon-gnl|McCuskerlabDuke|mrna.H771_YJM969B00224-1	exon	1027	near	['Lys2p']
CP004593.2/450859-450797(-)	1294323	cds-AJP91595.1	CDS	1027	near	['Lys2p']
CP004593.2/450859-450797(-)	1294323	gene-H771_YJM969B00225	gene	0	inside s563	None
CP004593.2/450859-450797(-)	1294323	rna-gnl|McCuskerlabDuke|mrna.H771_YJM969B00225	mRNA	0	inside s563	['Tkl2p']
CP004593.2/450859-450797(-)	1294323	exon-gnl|McCuskerlabDuke|mrna.H771_YJM969B00225-1	exon	0	inside s563	['Tkl2p']
CP004593.2/450859-450797(-)	1294323	cds-AJP91596.1	CDS	0	inside s563	['Tkl2p']

CP004603.2/448727-448665(-)	1292971	gene-H635_YJM1083B00224	gene	1029	near	None
CP004603.2/448727-448665(-)	1292971	rna-gnl|McCuskerlabDuke|mrna.H635_YJM1083B00224	mRNA	1029	near	['Lys2p']
CP004603.2/448727-448665(-)	1292971	exon-gnl|McCuskerlabDuke|mrna.H635_YJM1083B00224-1	exon	1029	near	['Lys2p']
CP004603.2/448727-448665(-)	1292971	cds-AJP95099.1	CDS	1029	near	['Lys2p']
CP004603.2/448727-448665(-)	1292971	gene-H635_YJM1083B00225	gene	0	inside s563	None
CP004603.2/448727-448665(-)	1292971	rna-gnl|McCuskerlabDuke|mrna.H635_YJM1083B00225	mRNA	0	inside s563	['Tkl2p']
CP004603.2/448727-448665(-)	1292971	exon-gnl|McCuskerlabDuke|mrna.H635_YJM1083B00225-1	exon	0	inside s563	['Tkl2p']
CP004603.2/448727-448665(-)	1292971	cds-AJP95100.1	CDS	0	inside s563	['Tkl2p']

CP004613.2/449595-449533(-)	1294341	gene-H789_YJM1250B00225	gene	1029	near	None
CP004613.2/449595-449533(-)	1294341	rna-gnl|McCuskerlabDuke|mrna.H789_YJM1250B00225	mRNA	1029	near	['Lys2p']
CP004613.2/449595-449533(-)	1294341	exon-gnl|McCuskerlabDuke|mrna.H789_YJM1250B00225-1	exon	1029	near	['Lys2p']
CP004613.2/449595-449533(-)	1294341	cds-AJP98955.1	CDS	1029	near	['Lys2p']
CP004613.2/449595-449533(-)	1294341	gene-H789_YJM1250B00226	gene	0	inside s563	None
CP004613.2/449595-449533(-)	1294341	rna-gnl|McCuskerlabDuke|mrna.H789_YJM1250B00226	mRNA	0	inside s563	['Tkl2p']
CP004613.2/449595-449533(-)	1294341	exon-gnl|McCuskerlabDuke|mrna.H789_YJM1250B00226-1	exon	0	inside s563	['Tkl2p']
CP004613.2/449595-449533(-)	1294341	cds-AJP98956.1	CDS	0	inside s563	['Tkl2p']

CP004623.2/450605-450543(-)	947044	gene-H756_YJM428B00225	gene	1029	near	None
CP004623.2/450605-450543(-)	947044	rna-gnl|McCuskerlabDuke|mrna.H756_YJM428B00225	mRNA	1029	near	['Lys2p']
CP004623.2/450605-450543(-)	947044	exon-gnl|McCuskerlabDuke|mrna.H756_YJM428B00225-1	exon	1029	near	['Lys2p']
CP004623.2/450605-450543(-)	947044	cds-AJQ02822.1	CDS	1029	near	['Lys2p']
CP004623.2/450605-450543(-)	947044	gene-H756_YJM428B00226	gene	0	inside s563	None
CP004623.2/450605-450543(-)	947044	rna-gnl|McCuskerlabDuke|mrna.H756_YJM428B00226	mRNA	0	inside s563	['Tkl2p']
CP004623.2/450605-450543(-)	947044	exon-gnl|McCuskerlabDuke|mrna.H756_YJM428B00226-1	exon	0	inside s563	['Tkl2p']
CP004623.2/450605-450543(-)	947044	cds-AJQ02823.1	CDS	0	inside s563	['Tkl2p']

CP004633.2/450847-450785(-)	1294318	gene-H766_YJM681B00225	gene	1029	near	None
CP004633.2/450847-450785(-)	1294318	rna-gnl|McCuskerlabDuke|mrna.H766_YJM681B00225	mRNA	1029	near	['Lys2p']
CP004633.2/450847-450785(-)	1294318	exon-gnl|McCuskerlabDuke|mrna.H766_YJM681B00225-1	exon	1029	near	['Lys2p']
CP004633.2/450847-450785(-)	1294318	cds-AJQ06624.1	CDS	1029	near	['Lys2p']
CP004633.2/450847-450785(-)	1294318	gene-H766_YJM681B00226	gene	0	inside s563	None
CP004633.2/450847-450785(-)	1294318	rna-gnl|McCuskerlabDuke|mrna.H766_YJM681B00226	mRNA	0	inside s563	['Tkl2p']
CP004633.2/450847-450785(-)	1294318	exon-gnl|McCuskerlabDuke|mrna.H766_YJM681B00226-1	exon	0	inside s563	['Tkl2p']
CP004633.2/450847-450785(-)	1294318	cds-AJQ06625.1	CDS	0	inside s563	['Tkl2p']

CP004643.2/448634-448572(-)	1294348	gene-H796_YJM1332B00224	gene	1026	near	None
CP004643.2/448634-448572(-)	1294348	rna-gnl|McCuskerlabDuke|mrna.H796_YJM1332B00224	mRNA	1026	near	['Lys2p']
CP004643.2/448634-448572(-)	1294348	exon-gnl|McCuskerlabDuke|mrna.H796_YJM1332B00224-1	exon	1026	near	['Lys2p']
CP004643.2/448634-448572(-)	1294348	cds-AJQ10460.1	CDS	1026	near	['Lys2p']
CP004643.2/448634-448572(-)	1294348	gene-H796_YJM1332B00225	gene	0	inside s563	None
CP004643.2/448634-448572(-)	1294348	rna-gnl|McCuskerlabDuke|mrna.H796_YJM1332B00225	mRNA	0	inside s563	['Tkl2p']
CP004643.2/448634-448572(-)	1294348	exon-gnl|McCuskerlabDuke|mrna.H796_YJM1332B00225-1	exon	0	inside s563	['Tkl2p']
CP004643.2/448634-448572(-)	1294348	cds-AJQ10461.1	CDS	0	inside s563	['Tkl2p']

CP004653.2/450647-450585(-)	1294358	gene-H806_YJM1386B00225	gene	1029	near	None
CP004653.2/450647-450585(-)	1294358	rna-gnl|McCuskerlabDuke|mrna.H806_YJM1386B00225	mRNA	1029	near	['Lys2p']
CP004653.2/450647-450585(-)	1294358	exon-gnl|McCuskerlabDuke|mrna.H806_YJM1386B00225-1	exon	1029	near	['Lys2p']
CP004653.2/450647-450585(-)	1294358	cds-AJQ14271.1	CDS	1029	near	['Lys2p']
CP004653.2/450647-450585(-)	1294358	gene-H806_YJM1386B00226	gene	0	inside s563	None
CP004653.2/450647-450585(-)	1294358	rna-gnl|McCuskerlabDuke|mrna.H806_YJM1386B00226	mRNA	0	inside s563	['Tkl2p']
CP004653.2/450647-450585(-)	1294358	exon-gnl|McCuskerlabDuke|mrna.H806_YJM1386B00226-1	exon	0	inside s563	['Tkl2p']
CP004653.2/450647-450585(-)	1294358	cds-AJQ14272.1	CDS	0	inside s563	['Tkl2p']

CP004574.2/450455-450393(-)	1294371	gene-H819_YJM1434B00226	gene	1029	near	None
CP004574.2/450455-450393(-)	1294371	rna-gnl|McCuskerlabDuke|mrna.H819_YJM1434B00226	mRNA	1029	near	['Lys2p']
CP004574.2/450455-450393(-)	1294371	exon-gnl|McCuskerlabDuke|mrna.H819_YJM1434B00226-1	exon	1029	near	['Lys2p']
CP004574.2/450455-450393(-)	1294371	cds-AJP84407.1	CDS	1029	near	['Lys2p']
CP004574.2/450455-450393(-)	1294371	gene-H819_YJM1434B00227	gene	0	inside s563	None
CP004574.2/450455-450393(-)	1294371	rna-gnl|McCuskerlabDuke|mrna.H819_YJM1434B00227	mRNA	0	inside s563	['Tkl2p']
CP004574.2/450455-450393(-)	1294371	exon-gnl|McCuskerlabDuke|mrna.H819_YJM1434B00227-1	exon	0	inside s563	['Tkl2p']
CP004574.2/450455-450393(-)	1294371	cds-AJP84408.1	CDS	0	inside s563	['Tkl2p']

CP004584.2/451494-451432(-)	1294381	gene-H829_YJM1479B00225	gene	1029	near	None
CP004584.2/451494-451432(-)	1294381	rna-gnl|McCuskerlabDuke|mrna.H829_YJM1479B00225	mRNA	1029	near	['Lys2p']
CP004584.2/451494-451432(-)	1294381	exon-gnl|McCuskerlabDuke|mrna.H829_YJM1479B00225-1	exon	1029	near	['Lys2p']
CP004584.2/451494-451432(-)	1294381	cds-AJP88201.1	CDS	1029	near	['Lys2p']
CP004584.2/451494-451432(-)	1294381	gene-H829_YJM1479B00226	gene	0	inside s563	None
CP004584.2/451494-451432(-)	1294381	rna-gnl|McCuskerlabDuke|mrna.H829_YJM1479B00226	mRNA	0	inside s563	['Tkl2p']
CP004584.2/451494-451432(-)	1294381	exon-gnl|McCuskerlabDuke|mrna.H829_YJM1479B00226-1	exon	0	inside s563	['Tkl2p']
CP004584.2/451494-451432(-)	1294381	cds-AJP88202.1	CDS	0	inside s563	['Tkl2p']

CP004594.2/449423-449361(-)	1294324	gene-H772_YJM972B00224	gene	1027	near	None
CP004594.2/449423-449361(-)	1294324	rna-gnl|McCuskerlabDuke|mrna.H772_YJM972B00224	mRNA	1027	near	['Lys2p']
CP004594.2/449423-449361(-)	1294324	exon-gnl|McCuskerlabDuke|mrna.H772_YJM972B00224-1	exon	1027	near	['Lys2p']
CP004594.2/449423-449361(-)	1294324	cds-AJP91983.1	CDS	1027	near	['Lys2p']
CP004594.2/449423-449361(-)	1294324	gene-H772_YJM972B00225	gene	0	inside s563	None
CP004594.2/449423-449361(-)	1294324	rna-gnl|McCuskerlabDuke|mrna.H772_YJM972B00225	mRNA	0	inside s563	['Tkl2p']
CP004594.2/449423-449361(-)	1294324	exon-gnl|McCuskerlabDuke|mrna.H772_YJM972B00225-1	exon	0	inside s563	['Tkl2p']
CP004594.2/449423-449361(-)	1294324	cds-AJP91984.1	CDS	0	inside s563	['Tkl2p']

CP004604.2/455011-454949(-)	1293430	gene-H668_YJM1129B00225	gene	1027	near	None
CP004604.2/455011-454949(-)	1293430	rna-gnl|McCuskerlabDuke|mrna.H668_YJM1129B00225	mRNA	1027	near	['Lys2p']
CP004604.2/455011-454949(-)	1293430	exon-gnl|McCuskerlabDuke|mrna.H668_YJM1129B00225-1	exon	1027	near	['Lys2p']
CP004604.2/455011-454949(-)	1293430	cds-AJP95484.1	CDS	1027	near	['Lys2p']
CP004604.2/455011-454949(-)	1293430	gene-H668_YJM1129B00226	gene	0	inside s563	None
CP004604.2/455011-454949(-)	1293430	rna-gnl|McCuskerlabDuke|mrna.H668_YJM1129B00226	mRNA	0	inside s563	['Tkl2p']
CP004604.2/455011-454949(-)	1293430	exon-gnl|McCuskerlabDuke|mrna.H668_YJM1129B00226-1	exon	0	inside s563	['Tkl2p']
CP004604.2/455011-454949(-)	1293430	cds-AJP95485.1	CDS	0	inside s563	['Tkl2p']

CP004614.2/457680-457618(-)	1294303	gene-H747_YJM189B00225	gene	1027	near	None
CP004614.2/457680-457618(-)	1294303	rna-gnl|McCuskerlabDuke|mrna.H747_YJM189B00225	mRNA	1027	near	['Lys2p']
CP004614.2/457680-457618(-)	1294303	exon-gnl|McCuskerlabDuke|mrna.H747_YJM189B00225-1	exon	1027	near	['Lys2p']
CP004614.2/457680-457618(-)	1294303	cds-AJP99343.1	CDS	1027	near	['Lys2p']
CP004614.2/457680-457618(-)	1294303	gene-H747_YJM189B00226	gene	0	inside s563	None
CP004614.2/457680-457618(-)	1294303	rna-gnl|McCuskerlabDuke|mrna.H747_YJM189B00226	mRNA	0	inside s563	['Tkl2p']
CP004614.2/457680-457618(-)	1294303	exon-gnl|McCuskerlabDuke|mrna.H747_YJM189B00226-1	exon	0	inside s563	['Tkl2p']
CP004614.2/457680-457618(-)	1294303	cds-AJP99344.1	CDS	0	inside s563	['Tkl2p']

CP004624.2/450630-450568(-)	1294310	gene-H757_YJM450B00215	gene	1029	near	None
CP004624.2/450630-450568(-)	1294310	rna-gnl|McCuskerlabDuke|mrna.H757_YJM450B00215	mRNA	1029	near	['Lys2p']
CP004624.2/450630-450568(-)	1294310	exon-gnl|McCuskerlabDuke|mrna.H757_YJM450B00215-1	exon	1029	near	['Lys2p']
CP004624.2/450630-450568(-)	1294310	cds-AJQ03199.1	CDS	1029	near	['Lys2p']
CP004624.2/450630-450568(-)	1294310	gene-H757_YJM450B00216	gene	0	inside s563	None
CP004624.2/450630-450568(-)	1294310	rna-gnl|McCuskerlabDuke|mrna.H757_YJM450B00216	mRNA	0	inside s563	['Tkl2p']
CP004624.2/450630-450568(-)	1294310	exon-gnl|McCuskerlabDuke|mrna.H757_YJM450B00216-1	exon	0	inside s563	['Tkl2p']
CP004624.2/450630-450568(-)	1294310	cds-AJQ03200.1	CDS	0	inside s563	['Tkl2p']

CP004634.2/456273-456211(-)	1294319	gene-H767_YJM682B00226	gene	1029	near	None
CP004634.2/456273-456211(-)	1294319	rna-gnl|McCuskerlabDuke|mrna.H767_YJM682B00226	mRNA	1029	near	['Lys2p']
CP004634.2/456273-456211(-)	1294319	exon-gnl|McCuskerlabDuke|mrna.H767_YJM682B00226-1	exon	1029	near	['Lys2p']
CP004634.2/456273-456211(-)	1294319	cds-AJQ06988.1	CDS	1029	near	['Lys2p']
CP004634.2/456273-456211(-)	1294319	gene-H767_YJM682B00227	gene	0	inside s563	None
CP004634.2/456273-456211(-)	1294319	rna-gnl|McCuskerlabDuke|mrna.H767_YJM682B00227	mRNA	0	inside s563	['Tkl2p']
CP004634.2/456273-456211(-)	1294319	exon-gnl|McCuskerlabDuke|mrna.H767_YJM682B00227-1	exon	0	inside s563	['Tkl2p']
CP004634.2/456273-456211(-)	1294319	cds-AJQ06989.1	CDS	0	inside s563	['Tkl2p']

CP004644.2/448716-448654(-)	1294349	gene-H797_YJM1336B00182	gene	1027	near	None
CP004644.2/448716-448654(-)	1294349	rna-gnl|McCuskerlabDuke|mrna.H797_YJM1336B00182	mRNA	1027	near	['Lys2p']
CP004644.2/448716-448654(-)	1294349	exon-gnl|McCuskerlabDuke|mrna.H797_YJM1336B00182-1	exon	1027	near	['Lys2p']
CP004644.2/448716-448654(-)	1294349	cds-AJQ10805.1	CDS	1027	near	['Lys2p']
CP004644.2/448716-448654(-)	1294349	gene-H797_YJM1336B00183	gene	0	inside s563	None
CP004644.2/448716-448654(-)	1294349	rna-gnl|McCuskerlabDuke|mrna.H797_YJM1336B00183	mRNA	0	inside s563	['Tkl2p']
CP004644.2/448716-448654(-)	1294349	exon-gnl|McCuskerlabDuke|mrna.H797_YJM1336B00183-1	exon	0	inside s563	['Tkl2p']
CP004644.2/448716-448654(-)	1294349	cds-AJQ10806.1	CDS	0	inside s563	['Tkl2p']

CP004654.2/450704-450642(-)	1294359	gene-H807_YJM1387B00226	gene	1029	near	None
CP004654.2/450704-450642(-)	1294359	rna-gnl|McCuskerlabDuke|mrna.H807_YJM1387B00226	mRNA	1029	near	['Lys2p']
CP004654.2/450704-450642(-)	1294359	exon-gnl|McCuskerlabDuke|mrna.H807_YJM1387B00226-1	exon	1029	near	['Lys2p']
CP004654.2/450704-450642(-)	1294359	cds-AJQ14657.1	CDS	1029	near	['Lys2p']
CP004654.2/450704-450642(-)	1294359	gene-H807_YJM1387B00227	gene	0	inside s563	None
CP004654.2/450704-450642(-)	1294359	rna-gnl|McCuskerlabDuke|mrna.H807_YJM1387B00227	mRNA	0	inside s563	['Tkl2p']
CP004654.2/450704-450642(-)	1294359	exon-gnl|McCuskerlabDuke|mrna.H807_YJM1387B00227-1	exon	0	inside s563	['Tkl2p']
CP004654.2/450704-450642(-)	1294359	cds-AJQ14658.1	CDS	0	inside s563	['Tkl2p']

CP004575.2/449617-449555(-)	1294372	gene-H820_YJM1439B00227	gene	1029	near	None
CP004575.2/449617-449555(-)	1294372	rna-gnl|McCuskerlabDuke|mrna.H820_YJM1439B00227	mRNA	1029	near	['Lys2p']
CP004575.2/449617-449555(-)	1294372	exon-gnl|McCuskerlabDuke|mrna.H820_YJM1439B00227-1	exon	1029	near	['Lys2p']
CP004575.2/449617-449555(-)	1294372	cds-AJP84794.1	CDS	1029	near	['Lys2p']
CP004575.2/449617-449555(-)	1294372	gene-H820_YJM1439B00228	gene	0	inside s563	None
CP004575.2/449617-449555(-)	1294372	rna-gnl|McCuskerlabDuke|mrna.H820_YJM1439B00228	mRNA	0	inside s563	['Tkl2p']
CP004575.2/449617-449555(-)	1294372	exon-gnl|McCuskerlabDuke|mrna.H820_YJM1439B00228-1	exon	0	inside s563	['Tkl2p']
CP004575.2/449617-449555(-)	1294372	cds-AJP84795.1	CDS	0	inside s563	['Tkl2p']

CP004585.2/454067-454005(-)	1294382	gene-H830_YJM1526B00225	gene	1027	near	None
CP004585.2/454067-454005(-)	1294382	rna-gnl|McCuskerlabDuke|mrna.H830_YJM1526B00225	mRNA	1027	near	['Lys2p']
CP004585.2/454067-454005(-)	1294382	exon-gnl|McCuskerlabDuke|mrna.H830_YJM1526B00225-1	exon	1027	near	['Lys2p']
CP004585.2/454067-454005(-)	1294382	cds-AJP88581.1	CDS	1027	near	['Lys2p']
CP004585.2/454067-454005(-)	1294382	gene-H830_YJM1526B00226	gene	0	inside s563	None
CP004585.2/454067-454005(-)	1294382	rna-gnl|McCuskerlabDuke|mrna.H830_YJM1526B00226	mRNA	0	inside s563	['Tkl2p']
CP004585.2/454067-454005(-)	1294382	exon-gnl|McCuskerlabDuke|mrna.H830_YJM1526B00226-1	exon	0	inside s563	['Tkl2p']
CP004585.2/454067-454005(-)	1294382	cds-AJP88582.1	CDS	0	inside s563	['Tkl2p']

CP004595.2/448672-448610(-)	1294325	gene-H773_YJM975B00224	gene	1029	near	None
CP004595.2/448672-448610(-)	1294325	rna-gnl|McCuskerlabDuke|mrna.H773_YJM975B00224	mRNA	1029	near	['Lys2p']
CP004595.2/448672-448610(-)	1294325	exon-gnl|McCuskerlabDuke|mrna.H773_YJM975B00224-1	exon	1029	near	['Lys2p']
CP004595.2/448672-448610(-)	1294325	cds-AJP92372.1	CDS	1029	near	['Lys2p']
CP004595.2/448672-448610(-)	1294325	gene-H773_YJM975B00225	gene	0	inside s563	None
CP004595.2/448672-448610(-)	1294325	rna-gnl|McCuskerlabDuke|mrna.H773_YJM975B00225	mRNA	0	inside s563	['Tkl2p']
CP004595.2/448672-448610(-)	1294325	exon-gnl|McCuskerlabDuke|mrna.H773_YJM975B00225-1	exon	0	inside s563	['Tkl2p']
CP004595.2/448672-448610(-)	1294325	cds-AJP92373.1	CDS	0	inside s563	['Tkl2p']

CP004605.2/450178-450116(-)	1294333	gene-H781_YJM1133B00226	gene	1026	near	None
CP004605.2/450178-450116(-)	1294333	rna-gnl|McCuskerlabDuke|mrna.H781_YJM1133B00226	mRNA	1026	near	['Lys2p']
CP004605.2/450178-450116(-)	1294333	exon-gnl|McCuskerlabDuke|mrna.H781_YJM1133B00226-1	exon	1026	near	['Lys2p']
CP004605.2/450178-450116(-)	1294333	cds-AJP95873.1	CDS	1026	near	['Lys2p']
CP004605.2/450178-450116(-)	1294333	gene-H781_YJM1133B00227	gene	0	inside s563	None
CP004605.2/450178-450116(-)	1294333	rna-gnl|McCuskerlabDuke|mrna.H781_YJM1133B00227	mRNA	0	inside s563	['Tkl2p']
CP004605.2/450178-450116(-)	1294333	exon-gnl|McCuskerlabDuke|mrna.H781_YJM1133B00227-1	exon	0	inside s563	['Tkl2p']
CP004605.2/450178-450116(-)	1294333	cds-AJP95874.1	CDS	0	inside s563	['Tkl2p']

CP004615.2/448608-448546(-)	1294304	gene-H748_YJM193B00225	gene	1029	near	None
